SBD,Toan,Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,DTBTN,Lich Su,Dia Ly,GDCD,DTBXH
52007576,2.60,5.00,,,,,,4.75,6.00,,3.58
52007577,3.80,3.75,2.60,,,,,4.50,6.25,6.75,5.83
52007578,7.40,7.50,5.80,6.00,5.50,5.50,5.67,,,,
52007579,5.80,5.75,3.40,,,,,3.75,5.75,8.00,5.83
52007580,4.60,5.25,2.60,,,,,5.25,6.75,8.25,6.75
52007581,4.60,6.50,4.60,4.25,4.25,5.00,4.50,,,,
52007582,4.80,5.00,,,,,,4.25,5.50,,3.25
52007583,8.00,6.00,6.60,7.75,7.25,8.25,7.75,,,,
52007584,3.80,6.00,,,,,,5.00,4.75,,3.25
52007585,6.60,7.00,4.20,,,,,5.25,4.75,7.75,5.92
52007586,3.80,3.25,,,,,,6.25,5.50,,3.92
52007587,2.00,4.25,,,,,,6.00,5.00,,3.67
52007588,7.60,7.50,7.60,,,,,8.50,6.75,9.50,8.25
52007589,5.60,6.00,,,,,,5.50,3.25,,2.92
52007590,7.00,5.75,4.20,3.25,4.50,6.00,4.58,,,,
52007591,2.60,5.25,3.80,2.25,2.00,4.75,3.00,,,,
52007592,6.80,8.00,9.00,6.75,7.25,7.00,7.00,,,,
52007593,5.00,4.25,5.20,5.00,4.50,3.75,4.42,,,,
52007594,2.60,5.75,,,,,,5.50,3.50,,3.00
52007595,5.40,3.25,6.40,,,,,4.50,5.75,7.50,5.92
52007596,6.80,7.00,4.80,,,,,8.25,7.75,9.50,8.50
52007597,5.20,5.75,,,,,,3.75,4.25,,2.67
52007598,6.80,6.75,6.20,,,,,6.25,6.25,9.25,7.25
52007599,3.40,5.50,,,,,,5.00,5.25,,3.42
52007600,8.00,8.25,5.60,,,,,7.25,8.00,9.75,8.33
52007601,7.00,7.25,7.60,4.25,5.75,7.25,5.75,,,,
52007602,5.60,6.50,5.20,5.00,6.00,5.75,5.58,,,,
52007603,7.40,5.75,7.20,4.50,5.50,4.50,4.83,,,,
52007604,6.40,6.50,5.00,,,,,4.75,6.50,8.00,6.42
52007605,3.80,5.00,,,,,,4.75,5.50,,3.42
52007606,4.60,6.25,,,,,,4.25,5.25,,3.17
52007607,6.60,8.25,5.40,,,,,9.00,6.00,9.00,8.00
52007608,8.00,7.25,7.20,7.00,6.50,6.75,6.75,,,,
52007609,3.40,4.25,,,,,,3.75,5.25,,3.00
52007610,7.60,7.75,4.40,3.75,5.25,8.25,5.75,,,,
52007611,6.20,6.50,4.20,3.00,4.00,4.25,3.75,,,,
52007612,8.80,7.75,8.00,8.75,6.75,4.75,6.75,,,,
52007613,5.40,5.00,5.20,,,,,3.00,5.00,5.50,4.50
52007614,7.20,7.25,8.20,5.50,5.25,7.00,5.92,,,,
52007615,2.60,3.00,,,,,,4.25,4.00,,2.75
52007616,6.80,5.00,3.60,3.50,5.75,5.75,5.00,,,,
52007617,5.80,4.25,4.40,,,,,5.25,5.00,7.75,6.00
52007618,6.20,5.75,7.80,,,,,5.75,6.00,9.50,7.08
52007619,2.80,3.75,,,,,,4.25,4.50,,2.92
52007620,7.20,8.00,6.60,6.25,6.75,6.00,6.33,,,,
52007621,8.40,8.75,7.00,,,,,8.75,7.00,10.00,8.58
52007622,4.20,3.25,,,,,,2.75,4.00,,2.25
52007623,7.40,4.00,6.60,8.25,7.00,7.50,7.58,,,,
52007624,4.20,3.50,5.00,,,,,6.00,4.75,8.50,6.42
52007625,7.40,5.25,8.00,5.75,7.75,7.00,6.83,,,,
52007626,6.20,5.00,4.60,,,,,8.50,7.75,9.25,8.50
52007627,4.20,5.00,,,,,,3.75,6.00,,3.25
52007628,5.20,5.00,4.80,,,,,6.75,6.00,9.25,7.33
52007629,2.80,3.50,,,,,,4.75,4.50,,3.08
52007630,5.00,5.50,5.60,,,,,5.75,6.75,9.25,7.25
52007631,7.60,7.50,8.40,6.50,5.25,6.75,6.17,,,,
52007632,8.00,6.75,8.80,7.25,7.75,6.75,7.25,,,,
52007633,7.60,5.00,7.40,7.50,7.25,8.25,7.67,,,,
52007634,4.80,5.50,,,,,,4.75,4.75,,3.17
52007635,8.40,7.50,7.80,8.00,7.00,7.00,7.33,,,,
52007636,5.00,6.25,4.60,,,,,4.75,5.75,9.00,6.50
52007637,8.00,6.00,8.60,8.25,5.50,5.75,6.50,,,,
52007638,6.20,6.00,4.80,3.00,5.50,4.25,4.25,,,,
52007639,5.00,3.25,2.00,,,,,3.50,4.00,7.25,4.92
52007640,8.00,5.75,6.00,6.25,7.25,7.75,7.08,,,,
52007641,3.20,3.00,,,,,,2.50,4.25,,2.25
52007642,2.60,4.50,,,,,,4.50,2.75,,2.42
52007643,7.40,8.25,7.20,,,,,7.25,7.75,9.75,8.25
52007644,2.40,2.50,,,,,,2.25,1.50,,1.25
52007645,5.40,6.75,4.40,,,,,6.25,6.25,9.50,7.33
52007646,2.20,2.25,,,,,,6.00,5.50,,3.83
52007647,8.40,7.00,5.20,5.75,5.00,6.00,5.58,,,,
52007648,5.60,5.75,3.80,,,,,5.25,5.50,6.00,5.58
52007649,7.20,7.25,5.80,,,,,8.25,7.00,10.00,8.42
52007650,4.40,4.25,3.00,4.25,3.75,4.50,4.17,,,,
52007651,8.20,7.25,6.60,7.25,7.75,5.50,6.83,,,,
52007652,5.80,6.00,4.00,,,,,5.25,6.00,7.50,6.25
52007653,7.00,5.50,5.00,,,,,5.00,5.50,8.00,6.17
52007654,7.80,8.25,9.80,6.25,7.50,6.50,6.75,,,,
52007655,8.20,7.50,6.40,,,,,5.75,7.25,9.50,7.50
52007656,4.80,6.25,,,,,,7.50,7.75,,5.08
52007657,7.20,8.00,6.20,5.25,8.25,5.75,6.42,,,,
52007658,3.20,5.25,,,,,,3.50,4.75,,2.75
52007659,3.80,5.50,6.20,,,,,6.25,5.25,9.25,6.92
52007660,4.20,4.00,4.40,,,,,4.00,5.25,8.25,5.83
52007661,7.80,8.00,9.40,7.00,8.00,7.25,7.42,,,,
52007662,7.40,7.00,7.60,6.50,8.00,7.25,7.25,,,,
52007663,7.20,7.00,6.80,6.25,6.75,5.50,6.17,,,,
52007664,8.20,7.50,7.80,6.25,7.25,7.25,6.92,,,,
52007665,5.20,6.25,,,,,,3.75,5.25,,3.00
52007666,7.00,7.00,5.20,4.50,5.50,4.25,4.75,,,,
52007667,7.60,6.75,7.40,6.00,7.00,6.50,6.50,,,,
52007668,4.20,4.50,2.60,,,,,4.25,5.50,8.25,6.00
52007669,5.80,6.00,2.80,,,,,3.75,6.50,9.00,6.42
52007670,3.40,4.50,,,,,,4.25,5.75,,3.33
52007671,3.40,4.25,,,,,,3.00,4.00,,2.33
52007672,7.60,7.25,8.20,6.00,5.75,6.50,6.08,,,,
52007673,6.60,6.75,7.00,3.75,5.50,4.75,4.67,,,,
52007674,8.20,7.50,8.40,6.75,8.00,7.25,7.33,,,,
52007675,6.40,7.25,5.80,,,,,6.25,6.25,9.50,7.33
52007676,7.20,6.00,6.80,,,,,4.75,6.25,9.25,6.75
52007677,6.60,7.00,6.60,,,,,6.50,5.75,9.75,7.33
52007678,6.40,6.50,,,,,,2.50,5.50,,2.67
52007679,6.80,7.25,,4.25,5.00,5.25,4.83,,,,
52007680,6.00,6.50,3.00,2.75,4.00,2.25,3.00,,,,
52007681,5.00,4.50,,,,,,4.75,6.25,,3.67
52007682,6.00,7.00,4.60,,,,,7.00,6.00,8.75,7.25
52007683,2.60,3.25,,,,,,4.50,6.75,,3.75
52007684,6.20,7.00,8.60,4.25,3.25,7.00,4.83,,,,
52007685,7.00,6.75,4.80,,,,,6.75,6.50,8.50,7.25
52007686,6.40,7.25,5.00,,,,,6.25,7.00,9.75,7.67
52007687,8.00,7.25,5.60,4.50,5.50,5.50,5.17,,,,
52007688,6.80,6.00,4.60,4.50,5.75,7.00,5.75,,,,
52007689,7.60,7.00,4.00,5.25,7.00,6.75,6.33,,,,
52007690,6.40,8.00,8.20,,,,,7.75,5.75,9.75,7.75
52007691,7.20,6.75,7.60,,,,,6.00,6.00,9.25,7.08
52007692,7.80,7.25,9.00,6.75,6.25,6.50,6.50,,,,
52007693,7.40,7.75,7.00,7.25,7.50,6.50,7.08,,,,
52007694,,,,,,,,,,,
52007695,7.60,7.25,9.40,6.75,6.75,6.50,6.67,,,,
52007696,7.20,7.00,5.40,5.50,7.25,5.50,6.08,,,,
52007697,6.20,6.00,5.00,6.50,4.25,5.00,5.25,,,,
52007698,7.20,7.75,8.00,,,,,6.25,6.50,9.75,7.50
52007699,6.80,6.00,8.00,5.00,5.75,5.25,5.33,,,,
52007700,6.60,7.25,5.40,,,,,5.25,6.00,8.75,6.67
52007701,7.80,8.75,8.00,4.75,5.75,7.00,5.83,,,,
52007702,8.80,6.25,8.40,5.75,8.00,5.75,6.50,,,,
52007703,7.80,7.25,8.00,,,,,6.75,7.00,9.25,7.67
52007704,6.00,7.25,4.60,,,,,6.25,5.50,8.75,6.83
52007705,7.20,8.00,7.80,,,,,6.00,5.00,8.00,6.33
52007706,7.80,7.50,9.20,,,,,8.00,7.25,9.25,8.17
52007707,8.20,8.00,9.40,5.75,8.00,7.25,7.00,,,,
52007708,6.00,6.25,5.80,,,,,7.00,6.50,9.00,7.50
52007709,7.60,7.25,7.60,,,,,5.50,6.00,8.00,6.50
52007710,7.80,6.50,4.80,,,,,6.75,6.00,9.00,7.25
52007711,7.60,7.00,6.00,,,,,7.75,7.25,9.00,8.00
52007712,7.60,7.50,9.80,,,,,7.25,7.75,9.25,8.08
52007713,8.00,7.00,8.00,,,,,6.50,5.75,8.50,6.92
52007714,8.40,8.25,9.40,5.75,6.50,7.00,6.42,,,,
52007715,6.00,6.25,,,,,,8.75,,,2.92
52007716,7.80,6.50,7.00,8.00,7.75,6.25,7.33,,,,
52007717,8.40,7.50,8.60,6.00,5.50,6.25,5.92,,,,
52007718,8.00,7.75,7.00,,,,,6.25,5.75,9.25,7.08
52007719,7.80,7.50,7.60,,,,,6.75,6.25,9.75,7.58
52007720,7.20,8.00,5.80,,,,,7.75,7.25,9.25,8.08
52007721,6.80,6.25,4.60,5.50,5.50,4.25,5.08,,,,
52007722,7.40,8.75,9.60,5.75,8.25,7.00,7.00,,,,
52007723,7.40,9.00,8.80,,,,,7.50,7.00,8.75,7.75
52007724,7.60,6.75,9.40,,,,,6.75,7.25,9.75,7.92
52007725,7.00,7.75,8.60,,,,,7.00,7.50,9.00,7.83
52007726,5.60,6.25,7.20,,,,,7.50,6.25,8.75,7.50
52007727,5.40,5.75,6.60,,,,,4.50,4.50,7.75,5.58
52007728,6.60,6.00,6.40,5.75,4.75,6.25,5.58,,,,
52007729,7.80,6.50,8.40,9.00,6.50,6.25,7.25,,,,
52007730,5.60,7.00,4.40,,,,,7.00,6.50,8.75,7.42
52007731,7.00,7.00,6.00,6.00,7.50,5.75,6.42,,,,
52007732,8.20,5.25,4.60,3.25,4.25,4.00,3.83,,,,
52007733,7.60,6.75,7.20,6.25,4.50,5.00,5.25,,,,
52007734,6.20,3.00,5.60,5.75,6.00,4.50,5.42,,,,
52007735,7.40,5.25,7.60,5.25,7.75,6.25,6.42,,,,
52007736,7.20,7.75,6.60,,,,,5.25,6.25,8.25,6.58
52007737,7.80,8.00,8.20,8.00,7.00,5.75,6.92,,,,
52007738,7.40,6.00,5.20,5.00,6.50,7.25,6.25,,,,
52007739,7.60,5.75,6.80,7.25,8.00,5.00,6.75,,,,
52007740,7.40,5.50,5.20,6.00,8.25,6.75,7.00,,,,
52007741,5.20,6.25,5.60,,,,,5.25,5.25,7.00,5.83
52007742,7.00,6.50,9.20,,,,,7.75,7.00,9.75,8.17
52007743,8.00,7.50,8.40,,,,,4.75,5.25,7.75,5.92
52007744,6.40,6.00,4.40,3.50,5.50,7.25,5.42,,,,
52007745,7.20,7.25,8.60,7.50,6.00,7.00,6.83,,,,
52007746,7.00,5.50,8.40,6.75,5.50,5.25,5.83,,,,
52007747,7.00,5.50,6.40,5.00,4.25,6.50,5.25,,,,
52007748,6.00,6.25,8.60,4.75,5.50,6.50,5.58,,,,
52007749,6.80,6.50,6.20,6.50,6.75,5.50,6.25,,,,
52007750,7.60,6.25,6.00,8.25,7.75,7.25,7.75,,,,
52007751,7.00,7.50,8.00,,,,,4.75,6.00,8.75,6.50
52007752,7.60,6.75,8.00,5.50,4.25,4.75,4.83,,,,
52007753,8.20,6.00,8.40,5.50,8.75,6.00,6.75,,,,
52007754,7.40,6.00,7.20,5.75,4.50,5.00,5.08,,,,
52007755,7.00,6.00,6.20,4.50,2.75,4.75,4.00,,,,
52007756,6.00,8.25,7.80,,,,,6.00,6.00,9.50,7.17
52007757,7.20,6.75,5.80,7.75,6.00,4.25,6.00,,,,
52007758,7.80,5.50,9.60,7.75,6.00,7.00,6.92,,,,
52007759,6.40,7.00,7.40,6.75,6.75,6.00,6.50,,,,
52007760,8.40,6.25,9.40,5.25,8.00,7.75,7.00,,,,
52007761,8.40,7.25,9.60,7.50,7.50,8.00,7.67,,,,
52007762,5.00,,,4.75,4.00,,2.92,,,,
52007763,7.00,5.75,6.60,7.50,8.25,7.50,7.75,,,,
52007764,8.00,7.00,9.20,7.50,7.50,8.25,7.75,,,,
52007765,8.60,7.00,9.00,8.00,6.00,6.75,6.92,,,,
52007766,6.60,6.75,3.60,,,,,8.50,6.00,8.50,7.67
52007767,7.00,6.25,9.00,6.50,7.25,6.25,6.67,,,,
52007768,6.60,6.00,6.60,,,,,6.75,6.25,9.25,7.42
52007769,7.80,7.00,5.60,7.25,8.25,6.25,7.25,,,,
52007770,6.40,8.00,8.60,,,,,6.50,7.00,8.50,7.33
52007771,7.40,8.00,7.40,6.75,5.75,5.25,5.92,,,,
52007772,7.80,7.50,8.20,,,,,7.50,7.75,9.25,8.17
52007773,7.00,7.75,5.40,,,,,7.50,6.00,9.75,7.75
52007774,6.60,7.25,8.20,4.25,4.75,6.00,5.00,,,,
52007775,6.40,7.50,3.80,,,,,7.75,7.50,10.00,8.42
52007776,8.00,4.75,7.00,7.75,6.50,6.00,6.75,,,,
52007777,4.00,5.25,2.80,,,,,4.50,5.75,7.25,5.83
52007778,8.60,6.25,8.60,7.00,5.75,4.75,5.83,,,,
52007779,5.00,7.25,4.60,,,,,5.75,5.75,8.50,6.67
52007780,6.40,6.00,6.40,,,,,6.25,5.75,8.25,6.75
52007781,7.80,6.00,5.20,7.50,8.50,5.00,7.00,,,,
52007782,7.00,6.75,4.80,,,,,7.00,5.25,9.75,7.33
52007783,7.60,6.25,6.60,7.50,8.25,7.50,7.75,,,,
52007784,,,,,,,,,,,
52007785,7.60,6.50,8.60,7.25,7.25,4.75,6.42,,,,
52007786,7.00,6.00,5.40,6.50,5.00,4.75,5.42,,,,
52007787,7.60,6.75,8.40,8.00,7.00,6.25,7.08,,,,
52007788,7.00,5.75,9.00,4.75,6.25,6.25,5.75,,,,
52007789,5.20,5.75,4.40,4.00,5.00,6.75,5.25,,,,
52007790,7.60,6.50,9.20,5.50,5.50,6.75,5.92,,,,
52007791,8.00,6.00,9.00,5.00,8.25,9.00,7.42,,,,
52007792,,,,,,,,,,,
52007793,7.80,5.25,6.20,7.75,7.25,7.25,7.42,,,,
52007794,6.80,7.50,9.00,4.25,7.50,5.25,5.67,,,,
52007795,7.40,7.25,6.40,7.00,7.00,5.75,6.58,,,,
52007796,6.80,6.50,8.80,,,,,7.00,6.00,9.75,7.58
52007797,7.40,8.50,8.60,,,,,6.25,6.25,9.50,7.33
52007798,8.20,8.00,9.80,5.75,7.50,6.75,6.67,,,,
52007799,7.40,6.75,5.00,6.50,7.00,4.75,6.08,,,,
52007800,7.40,7.25,8.80,,,,,6.00,5.75,9.25,7.00
52007801,7.40,7.00,5.20,7.25,7.50,6.75,7.17,,,,
52007802,6.20,7.00,5.20,,,,,5.25,5.75,6.50,5.83
52007803,7.20,7.00,8.20,5.75,7.25,8.50,7.17,,,,
52007804,8.40,8.75,7.60,3.75,4.00,5.50,4.42,,,,
52007805,7.40,6.75,5.60,,,,,6.25,6.00,8.50,6.92
52007806,8.00,7.25,5.40,5.50,7.00,8.25,6.92,,,,
52007807,7.60,5.50,7.20,7.25,7.75,6.00,7.00,,,,
52007808,,6.75,,,,,,6.50,6.75,,4.42
52007809,8.00,,8.80,,7.50,,2.50,,,,
52007810,7.80,6.75,6.40,5.50,4.75,7.00,5.75,,,,
52007811,7.00,6.25,6.60,4.75,6.50,8.00,6.42,,,,
52007812,7.20,8.50,6.60,5.25,7.50,8.00,6.92,,,,
52007813,6.80,6.25,7.20,6.50,5.50,7.00,6.33,,,,
52007814,7.60,7.00,7.40,,,,,7.50,7.50,9.00,8.00
52007815,7.40,8.00,6.00,,,,,4.75,6.75,8.25,6.58
52007816,5.20,6.50,6.80,5.00,5.00,5.75,5.25,,,,
52007817,6.00,7.00,7.20,,,,,8.25,6.50,9.50,8.08
52007818,7.40,6.75,8.00,4.25,4.25,6.75,5.08,,,,
52007819,8.20,6.50,8.00,5.00,6.25,7.25,6.17,,,,
52007820,8.00,7.75,9.40,7.25,6.00,6.75,6.67,,,,
52007821,6.80,7.00,5.80,5.25,6.00,5.25,5.50,,,,
52007822,6.60,7.75,9.60,,,,,6.50,6.25,9.00,7.25
52007823,7.40,7.25,7.40,,,,,7.75,6.50,9.00,7.75
52007824,3.80,5.75,5.80,,,,,4.00,6.00,8.75,6.25
52007825,8.20,8.00,6.20,,,,,5.00,6.00,9.50,6.83
52007826,7.40,7.25,8.40,,,,,4.50,5.75,8.75,6.33
52007827,7.80,6.00,4.80,7.50,7.25,5.50,6.75,,,,
52007828,6.60,5.00,,,,,,5.50,5.75,9.00,6.75
52007829,7.80,6.00,4.60,6.25,7.00,6.75,6.67,,,,
52007830,7.60,7.50,5.60,7.50,8.00,7.50,7.67,,,,
52007831,8.00,7.25,7.60,5.50,7.50,7.50,6.83,,,,
52007832,7.20,8.00,9.20,6.50,6.25,5.50,6.08,,,,
52007833,5.60,7.00,4.80,,,,,6.00,5.75,8.75,6.83
52007834,5.60,5.75,5.60,4.25,2.75,5.00,4.00,,,,
52007835,6.40,6.50,7.60,5.25,7.00,5.25,5.83,,,,
52007836,8.20,6.25,6.20,6.50,6.75,7.00,6.75,,,,
52007837,7.20,7.00,8.60,6.50,6.00,5.75,6.08,,,,
52007838,4.80,6.00,4.80,3.75,5.00,5.00,4.58,,,,
52007839,7.20,6.50,6.40,5.00,7.50,6.50,6.33,,,,
52007840,,5.00,,,,,,6.50,5.00,,3.83
52007841,8.40,6.25,7.80,7.50,7.25,7.50,7.42,,,,
52007842,6.80,7.75,4.00,4.75,7.00,7.00,6.25,,,,
52007843,7.40,5.50,6.00,5.25,5.25,5.25,5.25,,,,
52007844,8.00,9.00,9.20,7.50,8.00,7.00,7.50,,,,
52007845,5.40,7.50,5.40,4.00,6.50,6.25,5.58,,,,
52007846,7.60,7.75,5.20,,,,,7.75,8.50,9.25,8.50
52007847,7.40,5.75,5.00,3.75,4.75,5.75,4.75,,,,
52007848,6.00,6.00,4.00,4.75,6.75,7.25,6.25,,,,
52007849,6.20,5.75,4.60,,,,,5.75,7.25,9.50,7.50
52007850,6.80,6.00,8.80,,,,,8.00,6.00,9.25,7.75
52007851,8.60,7.00,7.20,6.75,7.75,6.25,6.92,,,,
52007852,7.60,6.00,7.00,4.25,4.50,5.50,4.75,,,,
52007853,7.80,6.25,7.20,7.75,8.50,5.00,7.08,,,,
52007854,7.20,8.00,7.60,,,,,7.50,7.50,9.25,8.08
52007855,7.60,7.00,7.80,8.25,7.75,6.75,7.58,,,,
52007856,6.00,6.50,4.20,,,,,7.50,4.75,8.50,6.92
52007857,7.60,5.25,6.00,6.00,5.00,5.50,5.50,,,,
52007858,8.00,4.75,7.80,7.25,8.00,6.50,7.25,,,,
52007859,7.60,5.50,8.20,5.50,6.75,6.50,6.25,,,,
52007860,7.60,5.00,6.60,6.25,5.25,5.25,5.58,,,,
52007861,5.40,5.25,4.20,,,,,5.00,6.50,7.50,6.33
52007862,7.20,6.50,5.80,,,,,6.75,6.75,8.75,7.42
52007863,6.40,6.25,7.40,6.75,5.75,5.75,6.08,,,,
52007864,7.60,6.75,5.40,7.00,7.75,6.75,7.17,,,,
52007865,7.60,7.75,4.80,6.00,6.00,6.50,6.17,,,,
52007866,5.40,6.50,6.40,,,,,6.00,6.25,9.75,7.33
52007867,8.40,7.25,5.60,4.75,7.50,6.50,6.25,,,,
52007868,,,,,,,,,,,
52007869,5.80,6.00,7.40,,,,,5.00,6.25,9.25,6.83
52007870,4.40,7.00,2.20,,,,,7.00,5.75,9.00,7.25
52007871,5.60,6.25,5.80,5.00,3.50,5.75,4.75,,,,
52007872,7.40,8.00,8.40,,,,,7.75,8.00,9.75,8.50
52007873,7.60,7.00,5.40,,,,,6.50,7.25,9.25,7.67
52007874,7.00,6.50,5.80,3.50,6.25,6.75,5.50,,,,
52007875,7.60,6.50,8.00,7.25,8.25,5.75,7.08,,,,
52007876,7.60,5.75,,5.25,4.75,5.25,5.08,,,,
52007877,8.20,4.50,7.60,7.25,8.75,6.00,7.33,,,,
52007878,5.00,4.00,6.00,,,,,7.75,5.50,9.25,7.50
52007879,6.60,6.75,8.20,,,,,7.25,5.50,9.25,7.33
52007880,8.00,7.75,8.80,,,,,5.75,8.00,9.25,7.67
52007881,8.20,7.75,6.80,4.75,7.00,5.75,5.83,,,,
52007882,8.20,7.25,9.00,6.75,7.00,6.75,6.83,,,,
52007883,7.20,4.25,5.20,8.50,7.75,6.25,7.50,,,,
52007884,7.60,4.25,7.40,7.75,6.00,6.75,6.83,,,,
52007885,5.80,6.00,3.40,,,,,5.00,5.50,8.75,6.42
52007886,5.40,7.00,6.40,,,,,7.50,6.75,9.75,8.00
52007887,7.80,7.50,7.20,,,,,6.75,7.00,9.25,7.67
52007888,6.60,5.75,4.40,3.75,5.00,7.25,5.33,,,,
52007889,8.00,4.50,7.60,7.00,8.00,4.00,6.33,,,,
52007890,8.00,6.50,3.00,7.50,6.75,7.00,7.08,,,,
52007891,6.40,7.25,7.60,,,,,5.00,6.25,9.00,6.75
52007892,7.80,7.00,7.20,5.50,6.25,6.50,6.08,,,,
52007893,5.60,7.50,6.60,,,,,5.75,4.25,9.00,6.33
52007894,5.40,6.00,3.80,3.75,6.25,5.50,5.17,,,,
52007895,8.00,6.75,8.80,4.00,3.25,6.25,4.50,,,,
52007896,6.80,5.50,8.60,3.50,5.25,5.00,4.58,,,,
52007897,8.00,7.50,8.00,,,,,6.75,6.25,8.75,7.25
52007898,8.00,6.25,9.00,7.25,5.50,4.75,5.83,,,,
52007899,7.20,6.25,7.20,3.75,5.75,6.25,5.25,,,,
52007900,6.80,8.00,7.00,3.75,4.75,4.50,4.33,,,,
52007901,6.20,6.00,6.40,3.75,6.25,5.75,5.25,,,,
52007902,7.80,5.25,7.00,4.00,6.00,5.75,5.25,,,,
52007903,8.20,6.75,8.40,6.25,9.25,9.00,8.17,,,,
52007904,6.20,6.75,6.40,5.75,6.00,6.00,5.92,,,,
52007905,7.60,7.00,4.60,6.00,5.75,7.25,6.33,,,,
52007906,5.20,6.00,3.40,,,,,5.00,5.00,9.25,6.42
52007907,6.80,6.50,8.00,4.50,6.50,6.75,5.92,,,,
52007908,6.80,6.50,6.80,7.00,6.75,5.75,6.50,,,,
52007909,8.00,7.75,7.80,7.00,8.50,8.50,8.00,,,,
52007910,8.00,6.50,9.40,9.25,5.50,7.00,7.25,,,,
52007911,6.40,7.00,3.80,,,,,6.50,6.25,9.50,7.42
52007912,6.80,7.00,7.80,5.50,6.50,6.25,6.08,,,,
52007913,7.00,6.75,7.40,5.00,5.25,5.75,5.33,,,,
52007914,6.40,6.75,5.00,,,,,5.50,5.75,8.25,6.50
52007915,8.00,8.75,7.80,,,,,5.25,6.25,8.00,6.50
52007916,6.20,7.50,7.20,,,,,4.50,6.75,9.25,6.83
52007917,4.00,7.50,7.00,,,,,4.25,5.75,8.50,6.17
52007918,7.60,8.50,8.60,5.00,6.50,8.00,6.50,,,,
52007919,8.00,6.50,7.20,8.00,7.50,6.00,7.17,,,,
52007920,,5.00,,,,,,5.75,6.75,,4.17
52007921,5.60,5.00,4.00,,,,,6.00,5.50,8.25,6.58
52007922,7.20,5.75,8.60,6.00,6.25,5.75,6.00,,,,
52007923,7.00,5.50,6.20,5.50,6.00,5.00,5.50,,,,
52007924,7.40,8.25,7.20,5.25,5.75,6.50,5.83,,,,
52007925,6.00,7.00,3.40,,,,,7.25,7.25,9.50,8.00
52007926,3.80,6.75,3.20,,,,,6.25,6.50,8.25,7.00
52007927,7.80,5.25,5.60,4.00,5.50,4.75,4.75,,,,
52007928,6.80,6.25,8.60,,,,,5.75,6.25,8.75,6.92
52007929,5.40,7.75,5.20,6.00,4.75,6.00,5.58,,,,
52007930,7.60,8.00,7.80,5.50,8.50,8.25,7.42,,,,
52007931,6.60,8.00,5.00,,,,,9.00,6.25,10.00,8.42
52007932,6.60,7.00,7.80,,,,,8.75,8.75,9.50,9.00
52007933,7.80,6.00,6.00,8.25,9.00,5.25,7.50,,,,
52007934,7.20,7.00,8.00,4.00,7.00,6.00,5.67,,,,
52007935,8.20,4.50,3.00,5.50,6.00,3.00,4.83,,,,
52007936,7.60,5.50,4.40,,,,,7.00,6.25,8.75,7.33
52007937,7.80,6.75,7.40,,,,,7.75,7.00,9.75,8.17
52007938,7.20,7.50,5.80,,,,,7.50,6.50,9.00,7.67
52007939,5.60,5.50,7.40,,,,,5.75,5.50,9.00,6.75
52007940,7.40,9.00,7.60,,,,,4.75,4.75,7.75,5.75
52007941,7.20,8.00,7.20,7.00,7.00,8.00,7.33,,,,
52007942,7.60,6.25,9.00,6.50,5.75,6.25,6.17,,,,
52007943,7.00,7.25,9.60,,,,,8.25,6.75,9.50,8.17
52007944,4.80,6.00,6.00,3.75,4.25,5.25,4.42,,,,
52007945,8.20,5.50,4.00,5.00,6.75,5.25,5.67,,,,
52007946,6.60,5.50,2.80,6.25,7.50,6.00,6.58,,,,
52007947,,6.50,,,,,,5.25,5.50,,3.58
52007948,6.40,6.25,2.60,,,,,4.75,6.50,7.50,6.25
52007949,5.00,5.25,5.60,5.75,4.25,5.25,5.08,,,,
52007950,7.40,4.50,8.60,8.50,5.50,5.50,6.50,,,,
52007951,6.20,5.75,7.80,4.75,7.25,6.75,6.25,,,,
52007952,7.20,5.50,4.20,6.50,6.50,7.00,6.67,,,,
52007953,7.40,6.50,8.80,7.75,7.50,7.50,7.58,,,,
52007954,7.80,5.50,4.80,8.00,9.25,5.00,7.42,,,,
52007955,7.00,7.50,6.20,5.75,7.75,8.00,7.17,,,,
52007956,6.40,7.00,6.60,,,,,4.25,6.00,7.75,6.00
52007957,7.60,8.00,8.80,4.50,5.50,6.00,5.33,,,,
52007958,7.80,7.75,9.20,6.00,7.50,7.50,7.00,,,,
52007959,7.00,8.50,8.60,6.75,6.50,7.00,6.75,,,,
52007960,6.80,4.00,4.60,,,,,7.00,6.50,9.00,7.50
52007961,5.00,7.50,5.40,,,,,5.75,5.50,8.50,6.58
52007962,6.60,7.00,6.20,,,,,6.50,7.00,9.25,7.58
52007963,8.00,8.00,6.20,,,,,7.25,6.50,8.50,7.42
52007964,8.00,7.75,8.40,,,,,5.50,5.00,8.25,6.25
52007965,7.80,6.50,9.40,4.75,8.25,5.00,6.00,,,,
52007966,7.40,7.00,3.20,5.50,7.50,6.50,6.50,,,,
52007967,5.40,7.75,4.00,,,,,7.50,7.00,9.50,8.00
52007968,6.80,6.00,5.00,,,,,7.75,5.25,9.00,7.33
52007969,7.40,6.75,7.20,,,,,8.75,6.50,9.25,8.17
52007970,8.00,6.00,4.80,6.00,5.75,7.25,6.33,,,,
52007971,7.20,6.25,6.60,,,,,6.00,6.00,8.75,6.92
