SBD,Toan,Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,DTBTN,Lich Su,Dia Ly,GDCD,DTBXH
52006233,8.2,7.5,7.6,7.25,7.75,7.75,7.58,,,,
52006234,7.0,8.0,8.4,,,,,8.25,7.75,9.0,8.33
52006235,8.8,6.5,5.8,8.0,8.25,7.5,7.92,,,,
52006236,5.4,5.75,2.8,3.75,3.5,5.0,4.08,,,,
52006237,6.4,6.75,7.6,5.0,5.75,7.25,6.0,,,,
52006238,7.8,7.0,6.6,7.0,7.75,6.25,7.0,,,,
52006239,6.0,5.75,3.4,,,,,6.5,6.75,7.25,6.83
52006240,8.6,5.75,5.2,8.5,6.75,7.0,7.42,,,,
52006241,7.6,6.5,5.6,5.5,7.25,8.0,6.92,,,,
52006242,7.4,6.25,5.2,5.75,3.75,5.75,5.08,,,,
52006243,7.2,6.5,4.2,8.25,7.0,7.25,7.5,,,,
52006244,7.4,6.5,3.8,4.75,7.0,6.75,6.17,,,,
52006245,6.6,7.5,4.4,7.5,6.25,6.25,6.67,,,,
52006246,8.0,7.75,10.0,8.25,8.0,7.0,7.75,,,,
52006247,6.2,5.5,3.6,5.5,5.25,5.25,5.33,,,,
52006248,6.6,6.25,3.2,3.75,6.5,4.75,5.0,,,,
52006249,6.8,6.75,6.2,,,,,6.25,6.5,7.5,6.75
52006250,6.2,7.5,6.6,,,,,6.75,7.25,9.75,7.92
52006251,6.2,6.25,,,,,,4.0,5.25,,3.08
52006252,6.6,7.75,,,,,,5.5,5.75,,3.75
52006253,6.6,6.25,4.0,,,,,8.0,6.75,9.25,8.0
52006254,5.0,7.0,2.6,,,,,3.75,5.25,8.75,5.92
52006255,7.8,7.25,3.4,7.5,7.5,6.75,7.25,,,,
52006256,8.0,5.0,5.0,7.25,7.0,8.25,7.5,,,,
52006257,5.8,6.5,4.0,,,,,4.5,7.25,8.25,6.67
52006258,6.4,7.0,6.2,,,,,7.5,6.0,9.5,7.67
52006259,7.4,7.5,7.6,6.0,6.75,7.0,6.58,,,,
52006260,5.6,7.0,6.6,,,,,6.25,6.5,10.0,7.58
52006261,6.6,6.25,2.8,,,,,5.75,7.5,9.25,7.5
52006262,5.0,6.5,,,,,,6.75,4.25,,3.67
52006263,2.8,4.25,,,,,,3.75,4.75,,2.83
52006264,5.2,6.0,,,,,,4.5,7.25,,3.92
52006265,3.0,5.25,,,,,,3.5,5.75,,3.08
52006266,3.0,2.25,,,,,,3.25,4.0,,2.42
52006267,5.4,5.25,,,,,,5.5,6.75,,4.08
52006268,7.4,7.0,5.8,7.25,6.25,7.0,6.83,,,,
52006269,4.0,5.0,3.2,,,,,3.5,4.75,5.75,4.67
52006270,7.0,7.5,4.2,,,,,6.0,5.5,9.25,6.92
52006271,5.0,7.5,5.4,,,,,5.75,7.0,8.5,7.08
52006272,7.4,5.75,3.6,7.25,6.75,5.25,6.42,,,,
52006273,5.8,5.75,6.6,6.5,4.5,7.0,6.0,,,,
52006274,4.6,4.75,,,,,,4.25,3.5,,2.58
52006275,5.6,5.0,,,,,,3.5,5.25,,2.92
52006276,2.4,5.0,,,,,,3.0,5.75,,2.92
52006277,3.6,2.25,,,,,,4.0,3.75,,2.58
52006278,6.2,6.5,8.0,5.5,6.25,6.25,6.0,,,,
52006279,7.4,7.5,4.8,6.75,7.25,6.25,6.75,,,,
52006280,5.0,7.75,4.4,,,,,5.5,4.5,8.0,6.0
52006281,6.6,6.0,4.2,5.25,5.25,6.0,5.5,,,,
52006282,7.6,6.5,7.4,7.5,6.75,6.75,7.0,,,,
52006283,7.2,6.5,2.8,5.5,3.75,7.5,5.58,,,,
52006284,7.2,6.0,,,,,,6.0,6.5,,4.17
52006285,5.2,6.75,4.8,,,,,6.25,7.0,10.0,7.75
52006286,6.6,7.5,4.0,,,,,8.0,5.5,9.5,7.67
52006287,8.2,5.75,8.0,8.25,7.75,7.0,7.67,,,,
52006288,8.0,7.5,5.8,7.25,7.25,7.75,7.42,,,,
52006289,7.2,7.75,5.6,,,,,6.5,5.75,9.5,7.25
52006290,4.8,5.25,,,,,,3.75,4.75,,2.83
52006291,2.4,4.0,,,,,,3.25,4.0,,2.42
52006292,8.0,6.75,5.4,6.75,6.75,7.0,6.83,,,,
52006293,8.0,6.0,5.8,5.5,4.75,5.25,5.17,,,,
52006294,7.8,5.75,6.8,,,,,5.75,7.25,9.5,7.5
52006295,5.8,6.0,5.0,,,,,6.0,6.0,8.75,6.92
52006296,7.8,7.0,7.4,8.0,7.75,7.5,7.75,,,,
52006297,4.4,6.75,3.6,,,,,6.5,6.0,7.5,6.67
52006298,5.4,7.25,3.2,,,,,4.5,6.25,7.25,6.0
52006299,6.0,6.75,,,,,,5.75,6.0,,3.92
52006300,7.6,5.75,4.2,6.75,6.25,6.0,6.33,,,,
52006301,7.0,7.75,5.4,,,,,5.5,7.25,8.25,7.0
52006302,5.4,7.25,4.8,,,,,5.25,5.25,8.5,6.33
52006303,6.8,7.75,5.2,7.25,4.5,5.5,5.75,,,,
52006304,4.0,3.75,,,,,,5.25,4.5,,3.25
52006305,8.2,7.25,5.4,6.75,6.25,7.25,6.75,,,,
52006306,7.4,8.25,5.2,6.25,7.25,6.25,6.58,,,,
52006307,7.2,7.5,5.4,,,,,5.25,5.75,8.5,6.5
52006308,5.6,3.75,,,,,,5.75,5.75,,3.83
52006309,7.4,6.5,6.6,7.75,5.5,7.5,6.92,,,,
52006310,5.0,6.25,3.8,,,,,5.5,7.25,8.25,7.0
52006311,8.0,7.25,6.0,8.5,7.25,7.75,7.83,,,,
52006312,8.4,8.25,9.2,7.75,7.5,7.75,7.67,,,,
52006313,7.6,7.0,5.4,5.25,6.25,6.5,6.0,,,,
52006314,5.6,5.75,,,,,,7.0,7.25,,4.75
52006315,6.2,6.75,6.2,,,,,5.0,5.5,8.25,6.25
52006316,7.0,6.5,4.2,,,,,5.25,7.75,7.25,6.75
52006317,6.6,6.75,6.0,,,,,7.25,8.0,9.75,8.33
52006318,5.8,5.75,,,,,,2.75,5.75,,2.83
52006319,6.4,7.0,5.2,,,,,6.75,6.0,10.0,7.58
52006320,6.8,7.25,3.8,,,,,5.0,7.5,9.25,7.25
52006321,7.0,7.75,5.4,4.0,5.5,6.5,5.33,,,,
52006322,8.0,6.0,4.2,7.0,6.0,6.25,6.42,,,,
52006323,3.6,3.75,,,,,,5.0,4.25,,3.08
52006324,5.4,7.5,,,,,,6.25,5.75,,4.0
52006325,6.0,4.25,,,,,,4.0,5.25,,3.08
52006326,7.2,5.75,4.2,,,,,6.25,7.5,9.0,7.58
52006327,2.4,4.75,,,,,,2.75,5.25,,2.67
52006328,5.4,5.5,3.4,3.75,3.25,5.0,4.0,,,,
52006329,5.6,6.0,2.8,,,,,5.75,6.5,7.0,6.42
52006330,2.8,6.0,,,,,,5.75,5.5,,3.75
52006331,6.6,6.25,4.6,,,,,5.25,8.0,8.0,7.08
52006332,8.8,6.5,5.4,7.5,8.75,6.25,7.5,,,,
52006333,7.0,6.25,6.0,,,,,4.75,6.25,8.75,6.58
52006334,8.2,6.25,7.2,5.5,6.5,5.5,5.83,,,,
52006335,8.4,5.5,1.4,7.75,6.5,6.0,6.75,,,,
52006336,6.0,6.0,7.8,,,,,6.0,5.5,8.5,6.67
52006337,4.0,5.0,,,,,,6.5,5.5,,4.0
52006338,5.4,3.75,,,,,,5.75,5.25,,3.67
52006339,4.2,5.25,,,,,,5.0,6.25,,3.75
52006340,7.6,8.0,6.0,7.0,8.0,7.75,7.58,,,,
52006341,5.2,6.25,,,,,,5.25,5.75,,3.67
52006342,7.4,7.0,7.0,,,,,6.0,5.75,9.5,7.08
52006343,7.0,7.75,5.6,6.5,8.0,6.5,7.0,,,,
52006344,5.8,7.5,3.4,4.0,6.75,6.0,5.58,,,,
52006345,7.8,7.75,5.2,6.5,6.75,7.0,6.75,,,,
52006346,4.6,5.5,,,,,,2.75,5.75,,2.83
52006347,8.0,7.75,4.8,6.75,5.75,6.75,6.42,,,,
52006348,7.2,8.5,4.8,,,,,4.5,6.0,8.25,6.25
52006349,5.0,6.0,,,,,,7.5,6.75,,4.75
52006350,6.0,8.0,7.2,,,,,7.75,7.5,9.5,8.25
52006351,5.8,6.5,,,,,,5.5,4.75,,3.42
52006352,6.4,4.75,,,,,,4.0,5.25,,3.08
52006353,8.4,8.25,8.4,6.5,7.5,8.25,7.42,,,,
52006354,6.8,8.0,4.2,,,,,5.5,7.25,8.75,7.17
52006355,7.0,6.5,6.0,,,,,7.75,8.0,9.5,8.42
52006356,4.2,5.5,,,,,,5.0,5.25,,3.42
52006357,7.4,7.25,6.0,5.25,6.5,7.0,6.25,,,,
52006358,6.6,7.25,8.6,,,,,6.25,6.75,7.75,6.92
52006359,4.0,6.0,3.6,,,,,4.0,5.0,7.5,5.5
52006360,4.6,5.5,2.8,,,,,3.5,4.75,6.0,4.75
52006361,6.8,6.25,5.6,6.25,3.25,6.25,5.25,,,,
52006362,5.8,7.0,5.4,,,,,6.25,7.0,8.5,7.25
52006363,6.6,6.75,6.2,5.0,4.5,5.0,4.83,,,,
52006364,6.8,8.5,4.8,,,,,7.5,7.25,9.75,8.17
52006365,7.0,7.0,3.2,,,,,4.25,6.75,7.75,6.25
52006366,7.4,6.25,5.4,6.25,6.0,6.25,6.17,,,,
52006367,7.2,8.5,5.4,7.0,8.0,7.0,7.33,,,,
52006368,3.2,3.25,,,,,,3.25,4.75,,2.67
52006369,7.6,7.0,4.6,,,,,8.5,8.75,10.0,9.08
52006370,7.6,5.75,5.6,3.75,4.0,4.25,4.0,,,,
52006371,5.6,6.5,3.2,4.0,3.25,6.5,4.58,,,,
52006372,5.6,7.0,6.4,4.25,5.25,6.75,5.42,,,,
52006373,6.2,7.25,5.0,3.25,3.25,5.0,3.83,,,,
52006374,6.2,6.25,,,,,,6.25,6.5,,4.25
52006375,8.4,6.25,4.2,7.75,8.75,7.5,8.0,,,,
52006376,7.6,6.75,7.8,,,,,7.25,8.0,10.0,8.42
52006377,6.6,7.75,4.6,6.0,4.5,5.25,5.25,,,,
52006378,6.0,4.5,,,,,,6.75,6.0,,4.25
52006379,8.8,6.75,8.2,,,,,6.5,8.25,9.5,8.08
52006380,7.8,7.0,5.8,6.5,7.5,6.0,6.67,,,,
52006381,3.8,4.5,,,,,,6.0,6.5,,4.17
52006382,7.2,7.75,7.4,6.75,6.75,7.25,6.92,,,,
52006383,4.2,6.5,7.8,5.25,5.75,6.0,5.67,,,,
52006384,6.4,4.75,,,,,,4.25,7.5,,3.92
52006385,7.4,6.5,6.0,7.25,5.75,7.0,6.67,,,,
52006386,7.6,7.75,7.0,,,,,8.0,8.75,10.0,8.92
52006387,7.6,5.75,,,,,,9.0,8.25,,5.75
52006388,7.4,8.0,6.4,7.5,7.25,6.75,7.17,,,,
52006389,3.8,5.75,,,,,,4.5,4.5,,3.0
52006390,6.4,6.0,4.2,5.0,7.0,5.5,5.83,,,,
52006391,5.2,6.5,3.6,,,,,7.25,6.5,9.75,7.83
52006392,4.2,5.25,,,,,,5.5,6.25,,3.92
52006393,5.2,6.5,3.0,,,,,3.5,5.75,6.5,5.25
52006394,7.6,6.25,5.8,,,,,5.5,5.25,9.25,6.67
52006395,4.8,6.0,,,,,,5.25,5.75,,3.67
52006396,6.6,6.75,9.6,5.0,5.0,7.25,5.75,,,,
52006397,7.4,7.0,8.2,7.0,8.0,7.5,7.5,,,,
52006398,5.6,7.0,3.8,,,,,5.0,6.0,8.0,6.33
52006399,3.6,4.75,,,,,,3.75,5.0,,2.92
52006400,7.2,6.25,3.4,6.0,4.5,5.0,5.17,,,,
52006401,7.2,6.25,,,,,,4.75,5.75,,3.5
52006402,2.8,2.0,,,,,,2.75,2.25,,1.67
52006403,7.4,6.5,3.6,6.75,7.25,5.75,6.58,,,,
52006404,6.2,5.75,5.0,,,,,6.75,6.75,9.5,7.67
52006405,7.4,7.5,5.8,6.75,6.75,6.5,6.67,,,,
52006406,7.4,6.75,4.8,6.75,7.75,8.0,7.5,,,,
52006407,4.8,4.0,,,,,,3.25,6.5,,3.25
52006408,6.8,6.0,2.6,4.0,5.0,5.25,4.75,,,,
52006409,4.4,6.5,,,,,,4.75,5.0,,3.25
52006410,3.6,4.75,2.6,,,,,3.25,5.0,7.25,5.17
52006411,3.6,4.75,,,,,,5.0,6.25,,3.75
52006412,7.2,7.75,7.2,6.25,8.0,5.75,6.67,,,,
52006413,7.6,6.25,5.6,5.75,7.75,7.25,6.92,,,,
52006414,6.0,6.0,,,,,,5.5,6.25,,3.92
52006415,2.8,6.25,,,,,,5.75,5.5,,3.75
52006416,3.0,4.75,,,,,,3.5,3.75,,2.42
52006417,7.2,6.5,3.0,,,,,6.0,6.25,5.75,6.0
52006418,7.8,7.0,4.0,6.5,5.5,7.25,6.42,,,,
52006419,5.4,6.0,4.8,,,,,7.25,6.5,7.5,7.08
52006420,7.6,6.0,5.8,6.5,6.0,6.5,6.33,,,,
52006421,6.6,7.25,6.0,7.75,7.75,6.25,7.25,,,,
52006422,4.6,4.25,,,,,,4.25,6.5,,3.58
52006423,3.6,3.0,,,,,,5.5,6.0,,3.83
52006424,5.8,7.5,5.2,,,,,7.25,7.25,9.0,7.83
52006425,7.8,7.0,5.0,6.25,5.25,6.0,5.83,,,,
52006426,5.8,7.0,,,,,,5.75,6.75,,4.17
52006427,7.8,8.5,6.4,,,,,6.5,7.25,8.25,7.33
52006428,7.4,7.25,6.6,,,,,7.75,6.75,9.75,8.08
52006429,4.4,5.0,,,,,,3.0,5.25,,2.75
52006430,6.4,6.0,3.2,5.25,4.75,5.25,5.08,,,,
52006431,7.2,5.0,9.0,6.75,5.75,6.75,6.42,,,,
52006432,7.2,7.5,5.0,5.75,7.0,7.75,6.83,,,,
52006433,4.6,5.0,,,,,,3.0,4.5,,2.5
52006434,6.2,8.0,6.0,5.0,4.75,5.25,5.0,,,,
52006435,7.4,6.0,5.6,7.5,7.25,7.5,7.42,,,,
52006436,5.0,4.75,,,,,,4.5,6.0,,3.5
52006437,5.8,7.0,2.6,,,,,6.0,6.0,8.5,6.83
52006438,6.4,5.5,,,,,,6.0,6.0,,4.0
52006439,5.2,6.25,4.2,,,,,4.25,4.75,8.25,5.75
52006440,5.6,5.75,,,,,,7.0,5.25,,4.08
52006441,8.4,7.0,8.8,7.75,7.75,7.0,7.5,,,,
52006442,4.8,4.0,,,,,,4.75,5.0,,3.25
52006443,5.0,3.0,,,,,,4.75,6.75,,3.83
52006444,4.4,6.0,,,,,,4.5,5.25,,3.25
52006445,2.2,2.25,,,,,,4.0,4.0,,2.67
52006446,3.8,3.0,,,,,,3.5,5.25,,2.92
52006447,3.6,5.5,4.0,,,,,5.0,6.0,6.0,5.67
52006448,7.4,6.5,6.8,7.75,8.0,7.75,7.83,,,,
52006449,6.8,6.25,5.4,,,,,5.25,5.75,8.25,6.42
52006450,7.0,5.5,4.6,,,,,5.25,5.5,6.5,5.75
52006451,6.4,7.75,,,,,,5.75,6.25,,4.0
52006452,4.4,6.5,4.8,,,,,4.0,4.25,7.0,5.08
52006453,6.0,6.25,3.0,4.0,2.0,5.75,3.92,,,,
52006454,4.8,8.25,4.6,,,,,5.25,8.25,8.75,7.42
52006455,4.8,6.0,,,,,,4.5,6.5,,3.67
52006456,8.0,7.0,8.2,7.25,7.5,7.5,7.42,,,,
52006457,5.0,5.0,,,,,,2.5,4.0,,2.17
52006458,3.6,5.75,,,,,,5.5,5.75,,3.75
52006459,6.8,7.5,,,,,,6.0,6.25,,4.08
52006460,8.0,6.5,6.0,7.25,5.5,7.0,6.58,,,,
52006461,6.0,6.5,4.0,,,,,5.25,6.0,9.0,6.75
52006462,6.4,7.25,6.4,,,,,4.75,6.75,8.25,6.58
52006463,7.6,6.5,5.2,,,,,7.0,5.25,7.5,6.58
52006464,7.6,5.75,6.8,6.75,7.25,7.75,7.25,,,,
52006465,6.6,7.0,3.8,3.75,2.25,4.75,3.58,,,,
52006466,7.2,6.5,6.0,4.75,6.25,4.25,5.08,,,,
52006467,4.4,6.25,,,,,,4.0,4.75,,2.92
52006468,6.2,7.25,4.0,,,,,7.25,6.0,8.0,7.08
52006469,4.4,6.25,,,,,,6.0,6.75,,4.25
52006470,6.4,6.25,6.2,6.5,4.5,6.25,5.75,,,,
52006471,6.6,7.0,3.8,,,,,5.5,7.25,8.75,7.17
52006472,7.4,6.0,5.0,7.5,6.0,7.0,6.83,,,,
52006473,8.6,7.0,5.6,8.25,7.0,7.5,7.58,,,,
52006474,5.8,5.75,5.4,5.5,3.75,4.5,4.58,,,,
52006475,8.2,5.75,7.2,6.75,7.0,6.25,6.67,,,,
52006476,6.4,5.25,4.4,6.25,3.75,6.25,5.42,,,,
52006477,5.2,5.0,,,,,,3.5,7.25,,3.58
52006478,4.4,3.0,,,,,,4.5,5.0,,3.17
52006479,7.0,8.0,7.2,7.0,5.25,5.75,6.0,,,,
52006480,4.2,5.75,,,,,,4.25,4.75,,3.0
52006481,6.6,7.25,4.8,,,,,4.5,5.75,9.75,6.67
52006482,6.8,7.5,6.8,6.0,6.75,7.25,6.67,,,,
52006483,7.2,8.5,5.2,,,,,6.25,6.25,9.0,7.17
52006484,7.4,6.75,3.4,,,,,5.75,6.25,9.0,7.0
52006485,7.0,7.5,4.4,5.5,6.5,6.5,6.17,,,,
52006486,7.2,7.5,6.0,6.0,5.5,7.0,6.17,,,,
52006487,7.4,5.75,5.6,7.75,8.0,8.25,8.0,,,,
52006488,3.0,3.25,,,,,,4.0,4.75,,2.92
52006489,7.4,5.25,,,,,,7.25,6.5,,4.58
52006490,7.2,7.0,4.0,,,,,8.0,6.75,9.5,8.08
52006491,7.2,6.75,6.4,5.5,7.5,6.25,6.42,,,,
52006492,4.4,5.0,,,,,,4.0,5.75,,3.25
52006493,8.2,8.25,8.6,8.25,8.0,7.5,7.92,,,,
52006494,6.8,6.5,7.6,6.0,3.5,6.0,5.17,,,,
52006495,8.0,7.25,8.2,7.25,6.25,6.5,6.67,,,,
52006496,6.8,7.25,7.8,4.75,5.75,6.0,5.5,,,,
52006497,7.0,6.0,4.8,4.25,2.5,5.75,4.17,,,,
52006498,4.6,5.75,,,,,,4.75,5.25,,3.33
52006499,6.4,7.5,6.0,7.0,6.75,6.0,6.58,,,,
52006500,7.6,7.75,,,,,,7.25,6.5,,4.58
52006501,6.8,7.0,7.2,,,,,6.5,6.5,8.25,7.08
52006502,4.4,6.25,5.0,,,,,5.25,6.75,7.0,6.33
52006503,4.8,5.25,,,,,,3.75,5.25,,3.0
52006504,4.4,7.0,2.2,4.25,3.5,5.5,4.42,,,,
52006505,8.4,7.0,4.6,6.75,6.5,6.25,6.5,,,,
52006506,7.0,7.5,4.2,,,,,7.0,6.75,8.25,7.33
52006507,3.0,5.25,,,,,,3.75,5.0,,2.92
52006508,7.6,7.25,7.8,7.5,7.5,6.25,7.08,,,,
52006509,6.4,6.5,3.6,6.5,6.75,5.75,6.33,,,,
52006510,8.2,7.25,7.6,6.5,8.0,7.5,7.33,,,,
52006511,6.2,6.25,,,,,,7.5,6.0,,4.5
52006512,6.4,7.75,7.2,4.25,7.75,6.0,6.0,,,,
52006513,4.6,6.0,,,,,,4.25,5.25,,3.17
52006514,4.6,6.0,5.6,,,,,4.0,6.0,9.0,6.33
52006515,5.6,7.5,6.6,6.25,5.75,6.5,6.17,,,,
52006516,2.4,2.75,,,,,,3.0,5.75,,2.92
52006517,8.2,6.0,6.2,,,,,8.25,7.5,9.75,8.5
52006518,6.6,6.25,4.4,,,,,7.0,8.0,9.25,8.08
52006519,5.2,6.0,3.0,5.75,4.25,4.0,4.67,,,,
52006520,7.0,7.5,3.6,,,,,6.75,7.75,9.25,7.92
52006521,5.6,4.75,,,,,,4.75,5.0,,3.25
52006522,7.0,7.0,4.6,4.5,6.0,6.0,5.5,,,,
52006523,5.6,4.0,,,,,,5.5,7.0,,4.17
52006524,5.0,6.5,,,,,,4.25,5.0,,3.08
52006525,3.2,5.5,,,,,,3.25,6.0,,3.08
52006526,6.4,7.5,4.0,4.0,6.0,6.5,5.5,,,,
52006527,6.2,8.5,5.8,6.75,7.25,7.25,7.08,,,,
52006528,5.8,6.75,2.4,3.75,4.25,6.0,4.67,,,,
52006529,6.4,7.0,5.0,,,,,5.75,7.5,8.75,7.33
52006530,7.0,7.75,8.4,6.0,5.5,7.75,6.42,,,,
52006531,4.8,6.75,3.6,,,,,4.5,6.5,7.25,6.08
52006532,7.4,7.5,7.4,,,,,6.25,5.5,9.25,7.0
52006533,5.8,7.5,7.0,,,,,6.0,7.0,7.25,6.75
52006534,7.2,7.5,3.8,,,,,5.25,6.25,9.0,6.83
52006535,8.2,8.25,8.2,7.5,8.0,7.0,7.5,,,,
52006536,8.4,8.0,9.6,7.75,7.75,8.5,8.0,,,,
52006537,7.2,8.0,5.2,,,,,5.75,7.5,9.75,7.67
52006538,7.2,8.0,4.8,6.5,5.75,6.25,6.17,,,,
52006539,4.8,7.25,3.4,,,,,6.75,7.25,9.5,7.83
52006540,6.6,6.75,5.6,6.25,6.75,7.0,6.67,,,,
52006541,7.6,7.5,5.6,,,,,8.0,6.5,9.25,7.92
52006542,3.2,5.25,,,,,,4.5,4.5,,3.0
52006543,7.0,6.25,5.8,6.25,7.75,5.75,6.58,,,,
52006544,6.6,7.75,4.8,6.75,5.5,6.5,6.25,,,,
52006545,6.2,7.75,5.6,,,,,5.75,7.25,8.75,7.25
52006546,5.4,8.5,6.4,,,,,5.5,7.0,8.75,7.08
52006547,8.0,7.5,9.0,8.0,6.75,8.25,7.67,,,,
52006548,7.2,7.25,7.6,6.75,7.5,7.5,7.25,,,,
52006549,8.0,7.25,6.0,7.5,8.25,7.25,7.67,,,,
52006550,7.2,5.5,5.6,,,,,7.25,7.0,9.5,7.92
52006551,7.2,7.5,7.4,,,,,7.5,7.75,8.75,8.0
52006552,2.8,4.25,,,,,,4.5,4.25,,2.92
52006553,7.4,7.5,9.0,,,,,7.0,7.5,9.75,8.08
52006554,7.4,7.5,6.2,,,,,5.75,7.0,9.75,7.5
52006555,6.8,7.0,4.8,,,,,4.25,6.0,8.75,6.33
52006556,7.2,6.0,6.8,7.0,5.75,7.25,6.67,,,,
52006557,6.6,7.0,4.4,,,,,4.25,4.75,7.0,5.33
52006558,5.8,4.5,,,,,,5.5,5.75,,3.75
52006559,3.0,5.0,,,,,,3.75,4.25,,2.67
52006560,5.6,7.25,6.0,,,,,5.0,4.75,7.75,5.83
52006561,6.6,7.25,4.0,,,,,7.0,7.25,8.5,7.58
52006562,2.8,3.75,,,,,,5.0,3.25,,2.75
52006563,7.0,4.75,,,,,,2.0,6.75,,2.92
52006564,4.6,6.25,4.0,,,,,4.25,5.5,7.75,5.83
52006565,4.6,5.0,,,,,,5.5,7.25,,4.25
52006566,7.4,7.75,4.4,6.0,5.5,5.5,5.67,,,,
52006567,5.6,5.25,,,,,,3.5,6.25,,3.25
52006568,6.6,6.75,6.8,7.0,7.75,6.25,7.0,,,,
52006569,7.4,6.5,6.0,6.75,7.0,7.75,7.17,,,,
52006570,3.8,6.75,,,,,,6.0,5.5,,3.83
52006571,6.0,7.75,3.8,7.75,6.0,5.75,6.5,,,,
52006572,5.8,6.5,3.2,,,,,5.0,6.25,8.5,6.58
52006573,6.4,6.5,5.0,,,,,6.75,7.5,8.25,7.5
52006574,3.8,5.0,,,,,,3.75,5.25,,3.0
52006575,6.6,7.0,4.4,,,,,6.5,7.5,8.0,7.33
52006576,3.4,3.5,,,,,,2.75,3.75,,2.17
52006577,5.4,6.75,,,,,,6.5,7.0,,4.5
52006578,7.0,7.5,4.2,6.5,4.0,6.0,5.5,,,,
52006579,4.4,6.25,,,,,,5.25,4.25,,3.17
52006580,5.4,7.25,3.6,,,,,3.5,5.75,8.0,5.75
52006581,7.2,7.5,4.2,6.5,7.75,6.75,7.0,,,,
52006582,3.8,5.0,,,,,,3.25,7.0,,3.42
52006583,4.8,6.0,,,,,,5.25,5.75,,3.67
52006584,4.6,5.0,,,,,,5.75,5.5,,3.75
52006585,7.6,7.25,5.0,,,,,9.0,7.75,9.5,8.75
52006586,6.8,6.25,,,,,,5.5,6.0,,3.83
52006587,4.8,6.75,,,,,,2.25,7.25,,3.17
52006588,3.2,4.25,,,,,,5.25,6.0,,3.75
52006589,7.6,6.25,7.4,6.0,6.75,6.25,6.33,,,,
52006590,6.0,7.25,5.2,,,,,4.0,5.5,9.0,6.17
52006591,8.4,7.5,8.6,8.75,8.25,7.5,8.17,,,,
52006592,7.0,7.5,5.8,6.5,8.0,6.75,7.08,,,,
52006593,7.4,7.75,8.6,6.75,7.0,7.75,7.17,,,,
52006594,7.0,7.0,6.2,,,,,5.5,6.25,9.5,7.08
52006595,7.2,6.25,5.0,,,,,5.75,7.0,8.5,7.08
52006596,4.2,7.0,,,,,,5.75,6.25,,4.0
52006597,7.4,7.5,8.4,,,,,6.75,7.5,9.5,7.92
52006598,6.0,7.5,2.8,,,,,7.25,6.75,9.25,7.75
52006599,7.6,6.75,6.2,6.5,7.0,7.0,6.83,,,,
52006600,4.4,6.5,,,,,,7.0,6.5,,4.5
52006601,5.4,8.0,3.8,,,,,7.75,7.25,8.75,7.92
52006602,8.0,6.75,8.4,7.75,8.25,6.0,7.33,,,,
52006603,5.2,5.25,,,,,,6.0,4.5,,3.5
52006604,5.8,6.0,,,,,,5.75,6.25,,4.0
52006605,5.6,7.0,2.4,3.25,4.0,5.5,4.25,,,,
52006606,5.4,6.75,4.0,4.75,4.5,5.25,4.83,,,,
52006607,8.0,8.25,4.8,6.25,7.75,7.5,7.17,,,,
52006608,2.0,5.0,,,,,,3.25,4.25,,2.5
52006609,8.0,6.75,5.8,6.25,5.75,7.0,6.33,,,,
52006610,5.0,3.25,,,,,,6.0,5.25,,3.75
52006611,2.2,3.0,,,,,,6.0,5.5,,3.83
52006612,7.0,6.25,9.4,7.25,5.0,7.5,6.58,,,,
52006613,6.6,6.75,6.4,6.0,6.25,5.75,6.0,,,,
52006614,7.2,6.25,7.4,5.75,7.0,7.0,6.58,,,,
52006615,5.0,8.0,5.0,,,,,9.0,8.25,9.5,8.92
52006616,7.8,7.5,4.2,8.0,8.0,8.0,8.0,,,,
52006617,5.8,5.5,6.6,,,,,5.5,7.75,9.0,7.42
52006618,5.0,6.0,6.4,4.25,3.75,5.25,4.42,,,,
52006619,2.2,6.0,,,,,,3.75,4.5,,2.75
52006620,8.2,6.25,6.2,7.0,6.5,7.5,7.0,,,,
52006621,8.6,7.25,5.8,7.5,7.5,8.0,7.67,,,,
52006622,7.2,6.75,5.8,7.25,6.5,5.75,6.5,,,,
52006623,5.8,7.75,6.0,,,,,5.5,5.25,7.75,6.17
52006624,7.0,7.5,7.8,,,,,7.75,7.75,9.0,8.17
52006625,7.2,8.5,5.6,6.25,7.5,6.25,6.67,,,,
52006626,7.8,7.0,5.8,,,,,6.75,7.5,9.75,8.0
52006627,4.6,6.0,,,,,,5.25,6.0,,3.75
52006628,7.2,6.75,5.6,6.75,6.5,7.0,6.75,,,,
52006629,7.2,7.5,7.8,6.5,5.75,6.0,6.08,,,,
52006630,7.4,7.0,5.6,,,,,5.5,7.25,9.5,7.42
52006631,7.0,8.25,6.4,5.25,5.0,6.5,5.58,,,,
52006632,7.8,6.5,6.8,5.25,5.25,8.0,6.17,,,,
52006633,6.8,7.0,3.0,6.5,4.0,5.25,5.25,,,,
52006634,6.6,6.5,5.6,7.0,5.75,6.25,6.33,,,,
52006635,4.6,5.0,,,,,,5.5,5.75,,3.75
52006636,2.8,3.25,,,,,,3.5,7.0,,3.5
52006637,7.8,7.25,5.8,6.75,5.75,7.5,6.67,,,,
52006638,4.4,5.75,,,,,,6.0,5.5,,3.83
